novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context
The Bluest Eye (1970),Mary,68155,68159,character_reference,0.85,Mary,"To eat the candy is somehow to eat the eyes, eat Mary Jane. Love Mary Jane. Be Mary Jane. Three pennies"
The Bluest Eye (1970),Mary,68171,68175,character_reference,0.85,Mary,"y is somehow to eat the eyes, eat Mary Jane. Love Mary Jane. Be Mary Jane. Three pennies had bought her"
The Bluest Eye (1970),Mary,68185,68189,character_reference,0.85,Mary,"o eat the eyes, eat Mary Jane. Love Mary Jane. Be Mary Jane. Three pennies had bought her nine lovely or"
The Bluest Eye (1970),Mary,68250,68254,character_reference,0.85,Mary,"e pennies had bought her nine lovely orgasms with Mary Jane. Lovely Mary Jane, for whom a candy is named"
The Bluest Eye (1970),Mary,68268,68272,character_reference,0.85,Mary,"ht her nine lovely orgasms with Mary Jane. Lovely Mary Jane, for whom a candy is named. Three whores liv"
The Bluest Eye (1970),Jesus,72031,72036,character_reference,0.85,Jesus,"ore people than TB. And if you crossed him? Whoa, Jesus! He'd run you as long as there was ground. Well,"
The Bluest Eye (1970),Jesus,73517,73522,character_reference,0.85,Jesus,"Well, this hippo had a ball back in Chicago. Whoa Jesus, ninety- nine!"" ""How come you always say 'Whoa Je"
The Bluest Eye (1970),Jesus,73570,73575,character_reference,0.85,Jesus,"us, ninety- nine!"" ""How come you always say 'Whoa Jesus' and a number?"" Pecola had long wanted to know. """
The Bluest Eye (1970),Jesus,74498,74503,character_reference,0.85,Jesus,"."" ""Oh, honey, you've missed half your life. Whoa Jesus, one-nine-five. You talkin' 'bout smooth! I met h"
The Bluest Eye (1970),Cain,85801,85805,character_reference,0.85,Cain,"bay a victim, Pecola Breedlove. Bay Boy, Woodrow Cain, Buddy Wilson, Junie Bug—like a necklace of semip"
The Bluest Eye (1970),Cain,87389,87393,character_reference,0.85,Cain,toward them and brought her books down on Woodrow Cain's head. The circle broke. Woodrow Cain grabbed hi
The Bluest Eye (1970),Cain,87428,87432,character_reference,0.85,Cain,"on Woodrow Cain's head. The circle broke. Woodrow Cain grabbed his head. SI 333 ""Hey, girl!"" ""You cut th"
The Bluest Eye (1970),Cain,106154,106158,character_reference,0.85,Cain,"d do that you was gonna tell?"" ""Wet the bed. Mrs. Cain told Mama he won't quit.” ""Old nasty."" The sky wa"
The Bluest Eye (1970),Jesus,120832,120837,character_reference,0.85,Jesus,s were on all the windowsills. A color picture of Jesus Christ hung on a wall with the prettiest paper fl
The Bluest Eye (1970),Jesus,126458,126463,character_reference,0.85,Jesus,fur. Pecola turned to find the front door and saw Jesus looking down at her with sad and unsurprised eyes
The Bluest Eye (1970),lot,127485,127488,character_reference,0.7,Lot,"hia holds no cheer. Sunk in the grass of an empty lot on a spring Saturday, I split the stems of milkwe"
The Bluest Eye (1970),numbers,146092,146099,thematic_reference,0.9,Numbers,"ur years of going to school, she was enchanted by numbers and depressed by words. She missed-without knowin"
The Bluest Eye (1970),job,147538,147541,thematic_reference,0.9,Job,s old enough to leave school. Mrs. Williams got a job cleaning and cooking for a white minister on the
The Bluest Eye (1970),redemption,148946,148956,thematic_reference,0.8,Redemption,"r mind on the wages of sin, her body trembled for redemption, salvation, a mysterious rebirth that would simpl"
The Bluest Eye (1970),salvation,148958,148967,thematic_reference,0.8,Salvation,"e wages of sin, her body trembled for redemption, salvation, a mysterious rebirth that would simply happen, w"
The Bluest Eye (1970),job,157497,157500,thematic_reference,0.9,Job,"veral months of doing day work, she took a steady job in the home of a family of slender means and nerv"
The Bluest Eye (1970),lot,165032,165035,character_reference,0.7,Lot,"ame room with the toilet. Them pictures gave me a lot of pleasure, but it 1 made coming home bard, and"
The Bluest Eye (1970),job,171762,171765,thematic_reference,0.9,Job,ross. It was her good fortune to find a permanent job in the home of a well-to-do family whose members
The Bluest Eye (1970),Jesus,178220,178225,character_reference,0.85,Jesus,"s in mine, and we stretches our arms outwise like Jesus on the cross. I hold on tight. My fingers and my"
The Bluest Eye (1970),Samuel,182052,182058,character_reference,0.85,Samuel,"an't recollect nothing no more. Sam, was it? Yeh. Samuel. No. No, it wasn't. It was Samson. Samson Fuller."
The Bluest Eye (1970),Samson,182086,182092,character_reference,0.7,Samson,"m, was it? Yeh. Samuel. No. No, it wasn't. It was Samson. Samson Fuller."" ""How come you all didn't name me"
The Bluest Eye (1970),Samson,182094,182100,character_reference,0.7,Samson,"t? Yeh. Samuel. No. No, it wasn't. It was Samson. Samson Fuller."" ""How come you all didn't name me Samson?"
The Bluest Eye (1970),Samson,182143,182149,character_reference,0.7,Samson,"Samson Fuller."" ""How come you all didn't name me Samson?"" Cholly's voice was low. ""What for? He wasn't no"
The Bluest Eye (1970),Samson,182458,182464,character_reference,0.7,Samson,rother. Charles Breed- love. A good man. Ain't no Samson never come to no good end.” Cholly didn't ask any
The Bluest Eye (1970),job,182567,182570,thematic_reference,0.9,Job,"ng else. Two years later he quit school to take a job at Tyson's Feed and Grain Store. He swept up, ran"
The Bluest Eye (1970),First Corinthians,186740,186757,character_reference,0.7,First Corinthians,e nodded in drowsy appreciation as the words from First Corinthians droned over her. Sweet amens fell from her lips a
The Bluest Eye (1970),Jesus,193832,193837,character_reference,0.85,Jesus,"r Aunt Jimmy, a maiden lady, to wear when she met Jesus. They even produced a dark suit, white shirt, and"
The Bluest Eye (1970),mark,210994,210998,thematic_reference,0.9,Mark,"t coal, leaving only flakes of ash and a question mark of smoke. He was, in time, to discover that hatre"
The Bluest Eye (1970),job,213919,213922,thematic_reference,0.9,Job,"the black cook or white mistress that he wanted a job weeding, plowing, picking, cleaning, and that he"
The Bluest Eye (1970),Samson,217961,217967,character_reference,0.7,Samson,"white-haired man on the back. ""Can you tell me is Samson Fuller 'round here somewhere?"" ""Fuller?"" The name"
The Bluest Eye (1970),Samson,219136,219142,character_reference,0.7,Samson,"""Who sent you?"" ""Huh?"" • ""You Melba's boy?"" 99 is Samson Fuller?” you ""No, sir, I'm .. Cholly blinked. He"
The Bluest Eye (1970),job,225385,225388,thematic_reference,0.9,Job,"e white sheets of a singing woman. Free to take a job, free to leave it. He could go to jail and not fe"
The Bluest Eye (1970),acts,226802,226806,thematic_reference,0.9,Acts,"; to be expected to dredge up enthusiasms for old acts, and routine ploys; he wondered at the arrogance"
The Bluest Eye (1970),Salvation,235412,235421,thematic_reference,0.8,Salvation,"a rooming house he once lived in, a quilt from a Salvation Army store counter. It was as though his disdain"
The Bluest Eye (1970),Micah,241350,241355,thematic_reference,0.9,Micah,"died soon after childbirth. Her son, named Elihue Micah Whitcomb, provided the schoolmaster with ample op"
The Bluest Eye (1970),Mary,241819,241823,character_reference,0.85,Mary,"mlet's abuse of Ophelia, but not Christ's love of Mary Magdalene; Hamlet's frivolous politics, but not C"
The Bluest Eye (1970),Magdalene,241824,241833,character_reference,0.85,Magdalene,"s abuse of Ophelia, but not Christ's love of Mary Magdalene; Hamlet's frivolous politics, but not Christ's se"
The Bluest Eye (1970),communion,243125,243134,thematic_reference,0.8,Communion,"e academic gloom, that he equated lovemaking with communion and the Holy Grail, she sim- ply left. She had no"
The Bluest Eye (1970),Holy Grail,243143,243153,thematic_reference,0.8,Holy Grail,"that he equated lovemaking with communion and the Holy Grail, she sim- ply left. She had not lived by the sea"
The Bluest Eye (1970),job,248341,248344,thematic_reference,0.9,Job,"had pure and holy yearnings. God had done a poor job, and Soaphead suspected that he himself could hav"
The Bluest Eye (1970),mark,252112,252116,thematic_reference,0.9,Mark,"sleeping on the porch. Make sure he eats it. And mark well how he behaves. If nothing hap pens, you wil"
The Bluest Eye (1970),mark,254884,254888,thematic_reference,0.9,Mark,"nds. Not the Windward or Leeward Island colonies, mark you, but within, of course, the Greater of the tw"
The Bluest Eye (1970),hope,256480,256484,thematic_reference,0.8,Hope,"particular town on that particular business; you hope it is comfort- able, but prefer, rather, that it"
The Bluest Eye (1970),mark,259308,259312,thematic_reference,0.9,Mark,"well-phrased, well-placed, well-faced lies. But, mark you, I hated it. Not for a moment did I love the"
The Bluest Eye (1970),Job,260319,260322,thematic_reference,0.9,Job,"could have told her, a long-ago habit broken for Job --but no more.) She came to me for them. She had"
The Bluest Eye (1970),Micah,260430,260435,thematic_reference,0.9,Micah,"y cards. (Card enclosed.) By the way, I added the Micah-Micah Elihue Whit- comb. But I am called Soaphead"
The Bluest Eye (1970),Micah,260436,260441,thematic_reference,0.9,Micah,"s. (Card enclosed.) By the way, I added the Micah-Micah Elihue Whit- comb. But I am called Soaphead Churc"
The Bluest Eye (1970),Moses,260756,260761,character_reference,0.7,Moses,"of questions: ""What is your name?"" put to you by Moses, You would not say, and said instead “I am who I"
The Bluest Eye (1970),Micah,263718,263723,thematic_reference,0.9,Micah,"ght. Quite. With kindest regards, I remain, Your, Micah Elihue Whitcomb 145 Soaphead Church folded the sh"
The Bluest Eye (1970),lot,273139,273142,character_reference,0.7,Lot,hanged. Go away. Change. What's the difference? A lot. Mr. Soaphead said they would last forever. Forev
The Bluest Eye (1970),job,274969,274972,thematic_reference,0.9,Job,"re pretty, you know. I know. He really did a good job. Everybody's jealous. Every time I look at somebo"
The Bluest Eye (1970),lot,277800,277803,character_reference,0.7,Lot,"didn't love him, she sure let him do it to her a lot. That's nothing. 157 How do you know? I saw them"
The Bluest Eye (1970),Revelation,285805,285815,thematic_reference,0.9,Revelation,"uth, seeing in the new pattern of an old idea the Revelation and the Word. She, however, stepped over into mad"
The Bluest Eye (1970),job,291662,291665,thematic_reference,0.9,Job,trying to pursue it. Some time ago I did the best job I could of describing strategies for grounding my
The Bluest Eye (1970),revelation,293242,293252,thematic_reference,0.9,Revelation,"n, its suggestion of illicit gossip, of thrilling revelation, there is also, in the ""whisper,"" the assumption"
The Bluest Eye (1970),John,300775,300779,thematic_reference,0.9,John,"th pain and wonder that the novel becomes poetry' John Leonard, New York Times 'I imagine if our greates"
